ID,Title,Description,Price,Created At,City,Contract Type,Skills,Responsibilities
43437503,Développeur Web ,"Nous sommes à la recherche de développeurs web talentueux pour rejoindre notre équipe en tant que freelance.

Responsabilités:

Collaborer avec notre équipe pour comprendre les exigences et objectifs du projet.
Développer des sites web et des applications web selon les conceptions et spécifications fournies.
Assurer la qualité du code, les performances et les normes de sécurité.
Participer aux revues de code et fournir des retours constructifs.
Résoudre les problèmes et déboguer les problèmes au fur et à mesure qu'ils se présentent.
Rester à jour sur les tendances de l'industrie et les technologies émergentes.

Exigences:

Maîtrise des technologies de développement web telles que HTML, CSS, JavaScript et PHP.
Expérience avec des frameworks de développement web populaires (par exemple, React, Angular, Vue.js).
Maîtrise de la langue française, tant à l'écrit qu'à l'oral, pour la communication avec les interlocuteurs étrangers.
Fortes compétences en résolution de problèmes et souci du détail.
Bonnes compétences en communication et capacité à travailler en équipe.
Une expérience antérieure en freelance ou en travail à distance est un plus.

Comment postuler: Si vous êtes intéressé à rejoindre notre équipe en tant que développeur web freelance, veuillez envoyer les documents suivants à :

-	Votre CV mettant en évidence votre expérience et vos compétences pertinentes.

-	Une lettre de motivation courte vous présentant et expliquant pourquoi vous êtes intéressé par ce poste.

Mail : danyramy941@gmail.com
",,2024-08-23T17:11:25.771447Z,Alger centre,Not specified,"Maîtrise des technologies de développement web telles que HTML, CSS, JavaScript et PHP., Expérience avec des frameworks de développement web populaires (par exemple, React, Angular, Vue.js)., Maîtrise de la langue française, tant à l'écrit qu'à l'oral, pour la communication avec les interlocuteurs étrangers., Fortes compétences en résolution de problèmes et souci du détail., Bonnes compétences en communication et capacité à travailler en équipe., Une expérience antérieure en freelance ou en travail à distance est un plus., Comment postuler: Si vous êtes intéressé à rejoindre notre équipe en tant que développeur web freelance, veuillez envoyer les documents suivants à :, -	Votre CV mettant en évidence votre expérience et vos compétences pertinentes., -	Une lettre de motivation courte vous présentant et expliquant pourquoi vous êtes intéressé par ce poste., Mail : danyramy941@gmail.com","Collaborer avec notre équipe pour comprendre les exigences et objectifs du projet., Développer des sites web et des applications web selon les conceptions et spécifications fournies., Assurer la qualité du code, les performances et les normes de sécurité., Participer aux revues de code et fournir des retours constructifs., Résoudre les problèmes et déboguer les problèmes au fur et à mesure qu'ils se présentent., Rester à jour sur les tendances de l'industrie et les technologies émergentes."
42722320,Ingénieur en informatique,"Rejoignez la SARL Compos Solution Informatique, TRAVAIL EN REMOTE, HYBRIDE OU LOCAL. SALAIRE ATTRACTIF, EXPÉRIENCE REQUISE, ENGAGEMENT OBLIGATOIRE !

Notre société, spécialisée dans le développement, l'intégration et l'implémentation de solutions informatiques, est à la recherche d'ingénieurs compétents et expérimentés pour renforcer notre équipe. Nous valorisons le talent et l'expérience, et nous recherchons des professionnels avec au moins 2 ans d'expérience justifiée.

Missions :
    Suivi des solutions clients sur tout ou partie de leur cycle de vie
    Développement, analyse, et déploiement de solutions informatiques
    Possibilité d'être engagé pour une mission spécifique ou de changer de poste selon vos compétences et capacités

Compétences requises :
    Maîtrise des langages web tels que HTML, CSS, JavaScript, Python, PHP, etc.
    Solides compétences en développement back-end avec des langages comme Python, Node, etc.
    Connaissance des ERP tels que Dolibarr et Odoo
    Capacité à travailler en équipe et à maintenir un rythme de travail soutenu

Pourquoi nous rejoindre ?
Cette opportunité est votre chance de vous développer et d'apprendre davantage dans un environnement dynamique et innovant. Vous aurez l'occasion de percer dans de nouveaux horizons technologiques et de faire partie d'une équipe passionnée par l'excellence et l'innovation.

Candidature :
Envoyez-nous votre CV et une lettre de motivation expliquant pourquoi vous êtes le candidat idéal pour ce poste

Adresse : 25, Gué de Constantine, ALGER
Email, Téléphone Au-dessous",10.0,2024-07-18T01:35:19.021665Z,Gue de constantine,Not specified,"Maîtrise des langages web tels que HTML, CSS, JavaScript, Python, PHP, etc., Solides compétences en développement back-end avec des langages comme Python, Node, etc., Connaissance des ERP tels que Dolibarr et Odoo, Capacité à travailler en équipe et à maintenir un rythme de travail soutenu, Pourquoi nous rejoindre ?, Cette opportunité est votre chance de vous développer et d'apprendre davantage dans un environnement dynamique et innovant. Vous aurez l'occasion de percer dans de nouveaux horizons technologiques et de faire partie d'une équipe passionnée par l'excellence et l'innovation., Candidature :, Envoyez-nous votre CV et une lettre de motivation expliquant pourquoi vous êtes le candidat idéal pour ce poste, Adresse : 25, Gué de Constantine, ALGER, Email, Téléphone Au-dessous","Suivi des solutions clients sur tout ou partie de leur cycle de vie, Développement, analyse, et déploiement de solutions informatiques, Possibilité d'être engagé pour une mission spécifique ou de changer de poste selon vos compétences et capacités"
43433756,IT,"Bon jour
Une entreprise de fabrication et commercialisation des produits cosmétiques cherche un diplômé dans :
1. Informatique:
Un informaticien(ne) maîtrise:
• Maintenance Informatique
• Installation et configuration des systèmes et réseaux informatiques
2. Electronique :
• Installation des systèmes de sécurités
Contact & Coordonnés",,2024-08-23T14:01:31.508451Z,Birkhadem,Not specified,,
43424153,انفوغرافيك مونتاج و مساعدة في عيادة ,عيادة الرعاية تبحث عن مساعدة في العيادة و تتقن المونتاج فيديو بالهاتف والانفوغرافيك,20000.0,2024-08-22T19:42:29.639348Z,Hussein dey,Not specified,,
43423973,Développeur PHP Angular (80 % front end) Full télétravail ingénieur informaticien,"Ingénieur PHP Angular (80 % front end) Full télétravail (H/F)

Contrat: CDI 
Salaire : 3750 € - 4150 €  / mois
Contrat de 35 heures / semaine
Avantages : Télétravail / Mutuelle / Formation

Pour plus d'informations veuillez nous rejoindre sut Telegram:
Télétravail Jobs",950000.0,2024-08-22T19:32:08.891494Z,Alger centre,Contrat de 35 heures / semaine,,
43420274, Informaticien Développeur / Ingénieur en Automatique (H/F),"Titre du poste : Informaticien Développeur / Ingénieur en Automatique (H/F)
Lieu : Alger / Hydra / Sidi Yahia
Type de contrat : CDI / CDD

À propos de nous :
Notre société, PADA DZ, est un acteur clé dans le domaine technologique. Nous nous engageons à l'innovation et à l'excellence, et nous recherchons un spécialiste talentueux qui maîtrise à la fois l'informatique et l'automatisation, ou qui excelle dans l'une de ces disciplines tout en ayant acquis des connaissances solides dans l'autre. Une expertise en robotique est également souhaitée.

Missions :
-Concevoir, développer et maintenir des applications mobiles sur différentes plateformes (iOS, Android).
-Créer, gérer et optimiser des sites web pour garantir une expérience utilisateur optimale.
-Développer et implémenter des systèmes d'automatisation et des solutions robotiques pour optimiser les processus de l'entreprise.
-Programmer, configurer et mettre en œuvre des systèmes robotiques pour diverses applications industrielles et technologiques.
-Assurer la maintenance et le support des systèmes informatiques, automatisés, et robotiques existants.
-Diagnostiquer et résoudre les problèmes techniques rencontrés par les utilisateurs.
-Gérer les réseaux informatiques et automatisés, en assurant leur sécurité.
-Collaborer avec les autres départements pour améliorer l'efficacité des processus technologiques et de production.
Profil recherché :

-Diplôme en informatique, en automatique, en robotique, ou dans un domaine connexe.
-Expérience avérée en développement d'applications mobiles, de sites web, en systèmes d'automatisation, et en robotique.
-Maîtrise des langages de programmation , avec une capacité à programmer des systèmes robotiques.
-Connaissance des systèmes d'exploitation (Windows, Linux), des réseaux, et des systèmes d'automatisation et de robotique.
-Bonnes compétences en résolution de problèmes complexes liés à l'automatisation et à la robotique.
-Capacité à travailler de manière autonome et en équipe.
Ce que nous offrons :
-Un environnement de travail dynamique et stimulant.
-Opportunités de développement professionnel.
-Avantages sociaux compétitifs.
Comment postuler :
Veuillez envoyer votre CV, une lettre de motivation, ainsi que tout projet personnel pertinent vous avez la Possibilité de présenter des projets personnels démontrant vos compétences en informatique, automatisation et robotique. à 
servicesecretariat24@gmail.com.",,2024-08-22T16:26:48.918959Z,Hydra,CDI / CDD,"-Diplôme en informatique, en automatique, en robotique, ou dans un domaine connexe., -Expérience avérée en développement d'applications mobiles, de sites web, en systèmes d'automatisation, et en robotique., -Maîtrise des langages de programmation , avec une capacité à programmer des systèmes robotiques., -Connaissance des systèmes d'exploitation (Windows, Linux), des réseaux, et des systèmes d'automatisation et de robotique., -Bonnes compétences en résolution de problèmes complexes liés à l'automatisation et à la robotique., -Capacité à travailler de manière autonome et en équipe., Ce que nous offrons :, -Un environnement de travail dynamique et stimulant., -Opportunités de développement professionnel., -Avantages sociaux compétitifs., Comment postuler :, Veuillez envoyer votre CV, une lettre de motivation, ainsi que tout projet personnel pertinent vous avez la Possibilité de présenter des projets personnels démontrant vos compétences en informatique, automatisation et robotique. à, servicesecretariat24@gmail.com.","-Concevoir, développer et maintenir des applications mobiles sur différentes plateformes (iOS, Android)., -Créer, gérer et optimiser des sites web pour garantir une expérience utilisateur optimale., -Développer et implémenter des systèmes d'automatisation et des solutions robotiques pour optimiser les processus de l'entreprise., -Programmer, configurer et mettre en œuvre des systèmes robotiques pour diverses applications industrielles et technologiques., -Assurer la maintenance et le support des systèmes informatiques, automatisés, et robotiques existants., -Diagnostiquer et résoudre les problèmes techniques rencontrés par les utilisateurs., -Gérer les réseaux informatiques et automatisés, en assurant leur sécurité., -Collaborer avec les autres départements pour améliorer l'efficacité des processus technologiques et de production."
39318545,مطور ,السلام عليكم شركة خاصة تبحث عن عاملة تخصص مطورة مواقع اليكتروني للعمل على تطوير موقع اليكتروني تكون من تيبازة ذات خبرة في مجال البرمجة.,1.0,2024-01-15T18:27:01.749820Z,Hadjout,Not specified,,
39804134,Ingénieur en informatique,"Nous recherchons un Ingénieur Informatique confirmé pour rejoindre notre équipe . Le candidat idéal aura entre 1et 3 ans d'expérience dans le domaine de l'informatique, des systèmes d'information et d'Internet, 
- Responsabilités
-Concevoir, développer et maintenir des systèmes informatiques 
- Gérer les projets liés aux systèmes d'information.
 - Assurer la sécurité et l'intégrité des données.
- Maîtrise des langages de programmation et des outils de développement
 - Solides compétences en gestion de projet.
 - Connaissance approfondie des systèmes d'information et de la sécurité informatique.",,2024-02-18T15:10:52.761541Z,Kouba,Not specified,,
43396352, سلام عليكم محل للحواسيب نقالة ابحث عن تقني  باجر ممتاز في باب زوار,,40000.0,2024-08-21T09:38:55.233489Z,Bab ezzouar,Not specified,,
43395300,Offre de Stage : Développement & Support,"Offre de Stage :
Nous recherchons un(e) stagiaire rémunéré(e) pour rejoindre notre équipe de développement, avec une possibilité de recrutement à l'issue du stage. Le stagiaire bénéficiera d'une formation sur nos outils de développement, et une connaissance de WinDev serait un atout. Il ou elle sera également formé(e) sur nos solutions internes afin d'assurer le support auprès de nos clients. Le travail peut s'effectuer à distance ou en présentiel. Si vous êtes intéressé(e), merci de transmettre votre CV à l'adresse suivante mentionnée.",,2024-08-21T08:41:26.275392Z,Oran,Not specified,,
43332616,OPERATEUR  MACHINES DE REPROGRAPHIE,"COPY CENTER Sis A Blida  Ouled Yaich  (Ben Yamina) Lance Une Offre D’emploi Pour Les Concernes Ayant Un Niveau Scolaire Bac Et Qui Sont Exonérée De Service National
Habitant Blida Centre .Ouled Yaich, 
Ceux Qui Sont Intéressée Par Cette Offre Envoyer Nous Votre Cv  

   A  L’adresse  Mail Suivante : 
                                                                          ",,2024-08-17T08:55:09.537625Z,Ouled yaich,Not specified,,
37967161,Technicien Informatique ,"DIGITAL COMPANY une entreprise dans le domaine informatique,  nous sommes à la recherche d'un Technicien Informatique qualifié pour rejoindre notre équipe dynamique.
- Profil recherché :
- Connaissance approfondie des systèmes d'exploitation courants;
- Compétences de dépannage technique solides ;
- Compétences en communication écrite et verbale ;
- Capacité à travailler de manière autonome et en équipe.
- Mission principale : En tant que Technicien Informatique, vous serez amené à 
-Diagnostiquer et résoudre les problèmes informatiques courants, notamment les problèmes matériels, logiciels et de réseau ;
-Gérer et maintenir le parc matériel (PC, Imprimante et scanner) et optimiser son utilisation ;Guider les utilisateurs dans l'utilisation des logiciels et des applications ;
-Contribuer à la maintenance et à la mise à jour du matériel informatique ;
-Assurer les restaurations et la maintenance du système d'exploitation des PC ;
-Veiller à la bonne documentation technique des actions entreprises.
-Avantages : En rejoignant notre équipe, vous bénéficierez de :
-Une stabilité de l'emploi avec un plan de carrière attractif.
-Nous avons hâte de vous accueillir au sein de notre équipe et de collaborer ensemble pour atteindre de nouveaux sommets dans le domaine informatique Cordialement,",,2023-10-05T21:29:26.419014Z,Kouba,Not specified,,
43295928,Développeur web,"Mission :
-Développement et Maintenance : Concevoir, développer et maintenir des sites web performants et évolutifs sous WordPress, PrestaShop……...
-Intégration : intégrer des solutions adaptées aux besoins des clients.
-Optimisation : Améliorer la performance, la sécurité et l’expérience utilisateur des sites web.
-Collaboration : Travailler en étroite collaboration avec les designers, les chefs de projet pour assurer la cohérence des projets.
-Veille Technologique : Rester à jour avec les dernières tendances et technologies du web pour proposer des solutions innovantes.
Compétences Requises :
-Maîtrise de WordPress et PrestaShop : Connaissance approfondie du développement de thèmes, plugins, et des solutions e-commerce.
-Full Stack : Expertise en HTML5, CSS3, JavaScript, PHP, MySQL, et autres langages de programmation web.
-Frameworks & Outils : Expérience avec des frameworks front-end (React, Angular, Vue.js) et back-end (Laravel, Symfony), ainsi que des outils de versioning (Git).
-Analyse des données : Maitrise des outils d'analyse tel que Google Analytics 
-Expérience en e-commerce : Connaissance des pratiques de développement pour les plateformes e-commerce.
-Capacité d’analyse : Aptitude à diagnostiquer et résoudre des problèmes techniques complexes.
-Autonomie et Organisation : Capacité à gérer plusieurs projets simultanément avec rigueur et efficacité.
Profil Recherché :
-Expérience : Minimum 3 à 5 ans d'expérience en développement web, avec une solide expérience en WordPress et PrestaShop.
-Esprit d’équipe : Capacité à travailler en équipe dans un environnement collaboratif et dynamique.
-Créativité et Innovation : Désir de repousser les limites techniques pour créer des solutions uniques
",,2024-08-15T08:06:51.901993Z,El achour,Not specified,"-Maîtrise de WordPress et PrestaShop : Connaissance approfondie du développement de thèmes, plugins, et des solutions e-commerce., -Full Stack : Expertise en HTML5, CSS3, JavaScript, PHP, MySQL, et autres langages de programmation web., -Frameworks & Outils : Expérience avec des frameworks front-end (React, Angular, Vue.js) et back-end (Laravel, Symfony), ainsi que des outils de versioning (Git)., -Analyse des données : Maitrise des outils d'analyse tel que Google Analytics, -Expérience en e-commerce : Connaissance des pratiques de développement pour les plateformes e-commerce., -Capacité d’analyse : Aptitude à diagnostiquer et résoudre des problèmes techniques complexes., -Autonomie et Organisation : Capacité à gérer plusieurs projets simultanément avec rigueur et efficacité., -Expérience : Minimum 3 à 5 ans d'expérience en développement web, avec une solide expérience en WordPress et PrestaShop., -Esprit d’équipe : Capacité à travailler en équipe dans un environnement collaboratif et dynamique., -Créativité et Innovation : Désir de repousser les limites techniques pour créer des solutions uniques",
43380082,Logo design ,نبحث عن مصمم شعارات محترف لديه خبرة تزيد عن خمس سنوات. إذا كنت مهتماً، يرجى إرسال سيرتك الذاتية وأمثلة من أعمالك إلى البريد الإلكتروني الخاص بنا. سيتم القبول بناءً على جودة الشعارات التي ترسلها. التعامل سيكون عبر بريدي موب ، وستحصل على مقابل مالي لكل شعار تقوم بتصميمه.,1.0,2024-08-20T09:14:12.199244Z,Alger centre,Not specified,,
43379992,مصمم ومبرمج مواقع,نبحث عن مصمم ومبرمج مواقع محترف لديه خبرة تزيد عن خمس سنوات. إذا كنت مهتماً، يرجى إرسال سيرتك الذاتية وأمثلة من أعمالك إلى البريد الإلكتروني الخاص بنا. سيتم القبول بناءً على جودة الأعمال التي ترسلها. التعامل سيكون عبر بريدي موب، وستحصل على مقابل مالي لكل مشروع تقوم بتنفيذه.,1.0,2024-08-20T09:09:50.427795Z,Alger centre,Not specified,,
43379862,محرر مونتاج,نبحث عن محرر مونتاج محترف لديه خبرة تزيد عن خمس سنوات. إذا كنت مهتماً، يرجى إرسال سيرتك الذاتية وفيديو من أعمالك إلى البريد الإلكتروني الخاص بنا. سيتم القبول بناءً على جودة الفيديو الذي ترسله. التعامل سيكون عبر بريدي موب، وستحصل على مقابل مالي لكل فيديو تقوم بتحريره.,1.0,2024-08-20T09:01:49.669540Z,Alger centre,Not specified,,
